fips,name,income
54087,"Roane County, West Virginia",45778
54089,"Summers County, West Virginia",40699
54091,"Taylor County, West Virginia",57795
54093,"Tucker County, West Virginia",53358
54095,"Tyler County, West Virginia",63693
54097,"Upshur County, West Virginia",54338
54099,"Wayne County, West Virginia",58878
54101,"Webster County, West Virginia",43839
54103,"Wetzel County, West Virginia",56836
54105,"Wirt County, West Virginia",49867
54107,"Wood County, West Virginia",57810
54109,"Wyoming County, West Virginia",48440
55001,"Adams County, Wisconsin",59442
55003,"Ashland County, Wisconsin",62462
55005,"Barron County, Wisconsin",65933
55007,"Bayfield County, Wisconsin",71151
55009,"Brown County, Wisconsin",79649
55011,"Buffalo County, Wisconsin",70479
55013,"Burnett County, Wisconsin",62819
55015,"Calumet County, Wisconsin",88810
55017,"Chippewa County, Wisconsin",74680
55019,"Clark County, Wisconsin",67400
55021,"Columbia County, Wisconsin",85351
55023,"Crawford County, Wisconsin",64094
55025,"Dane County, Wisconsin",89975
55027,"Dodge County, Wisconsin",75929
55029,"Door County, Wisconsin",74795
55031,"Douglas County, Wisconsin",75099
55033,"Dunn County, Wisconsin",74824
55035,"Eau Claire County, Wisconsin",74546
55037,"Florence County, Wisconsin",61086
55039,"Fond du Lac County, Wisconsin",74275
55041,"Forest County, Wisconsin",61071
55043,"Grant County, Wisconsin",66858
55045,"Green County, Wisconsin",82852
55047,"Green Lake County, Wisconsin",68196
55049,"Iowa County, Wisconsin",82182
55051,"Iron County, Wisconsin",60625
55053,"Jackson County, Wisconsin",68110
55055,"Jefferson County, Wisconsin",83750
55057,"Juneau County, Wisconsin",67270
55059,"Kenosha County, Wisconsin",81239
55061,"Kewaunee County, Wisconsin",82725
55063,"La Crosse County, Wisconsin",73013
55065,"Lafayette County, Wisconsin",76462
55067,"Langlade County, Wisconsin",55878
55069,"Lincoln County, Wisconsin",68164
55071,"Manitowoc County, Wisconsin",69148
55073,"Marathon County, Wisconsin",77884
55075,"Marinette County, Wisconsin",63809
55077,"Marquette County, Wisconsin",65681
55078,"Menominee County, Wisconsin",62108
55079,"Milwaukee County, Wisconsin",64435
55081,"Monroe County, Wisconsin",69467
55083,"Oconto County, Wisconsin",75049
55085,"Oneida County, Wisconsin",69371
55087,"Outagamie County, Wisconsin",85069
55089,"Ozaukee County, Wisconsin",96996
55091,"Pepin County, Wisconsin",75256
55093,"Pierce County, Wisconsin",92109
55095,"Polk County, Wisconsin",77219
55097,"Portage County, Wisconsin",76070
55099,"Price County, Wisconsin",60546
55101,"Racine County, Wisconsin",78096
55103,"Richland County, Wisconsin",66420
55105,"Rock County, Wisconsin",75673
55107,"Rusk County, Wisconsin",59944
55109,"St. Croix County, Wisconsin",103046
55111,"Sauk County, Wisconsin",79541
55113,"Sawyer County, Wisconsin",60801
55115,"Shawano County, Wisconsin",66479
55117,"Sheboygan County, Wisconsin",73094
55119,"Taylor County, Wisconsin",69350
55121,"Trempealeau County, Wisconsin",76313
55123,"Vernon County, Wisconsin",71893
55125,"Vilas County, Wisconsin",68431
55127,"Walworth County, Wisconsin",80520
55129,"Washburn County, Wisconsin",63441
55131,"Washington County, Wisconsin",96359
55133,"Waukesha County, Wisconsin",106076
55135,"Waupaca County, Wisconsin",72830
55137,"Waushara County, Wisconsin",67107
55139,"Winnebago County, Wisconsin",74925
55141,"Wood County, Wisconsin",67989
56001,"Albany County, Wyoming",61917
56003,"Big Horn County, Wyoming",62101
56005,"Campbell County, Wyoming",89869
56007,"Carbon County, Wyoming",70511
56009,"Converse County, Wyoming",81558
56011,"Crook County, Wyoming",79637
56013,"Fremont County, Wyoming",64904
56015,"Goshen County, Wyoming",58929
56017,"Hot Springs County, Wyoming",61250
56019,"Johnson County, Wyoming",64871
56021,"Laramie County, Wyoming",80173
56023,"Lincoln County, Wyoming",89330
56025,"Natrona County, Wyoming",72156
56027,"Niobrara County, Wyoming",64113
56029,"Park County, Wyoming",73035
56031,"Platte County, Wyoming",67718
56033,"Sheridan County, Wyoming",71388
56035,"Sublette County, Wyoming",83597
56037,"Sweetwater County, Wyoming",75034
56039,"Teton County, Wyoming",124172
56041,"Uinta County, Wyoming",82980
56043,"Washakie County, Wyoming",65714
56045,"Weston County, Wyoming",89509
72001,"Adjuntas Municipio, Puerto Rico",19549
72003,"Aguada Municipio, Puerto Rico",21501
72005,"Aguadilla Municipio, Puerto Rico",21540
72007,"Aguas Buenas Municipio, Puerto Rico",23072
72009,"Aibonito Municipio, Puerto Rico",21744
72011,"Añasco Municipio, Puerto Rico",24436
72013,"Arecibo Municipio, Puerto Rico",23635
72015,"Arroyo Municipio, Puerto Rico",21186
72017,"Barceloneta Municipio, Puerto Rico",24508
72019,"Barranquitas Municipio, Puerto Rico",23407
72021,"Bayamón Municipio, Puerto Rico",31354
72023,"Cabo Rojo Municipio, Puerto Rico",26408
72025,"Caguas Municipio, Puerto Rico",31379
72027,"Camuy Municipio, Puerto Rico",27411
72029,"Canóvanas Municipio, Puerto Rico",29642
72031,"Carolina Municipio, Puerto Rico",36958
72033,"Cataño Municipio, Puerto Rico",25508
72035,"Cayey Municipio, Puerto Rico",30129
72037,"Ceiba Municipio, Puerto Rico",25454
72039,"Ciales Municipio, Puerto Rico",22586
72041,"Cidra Municipio, Puerto Rico",29246
72043,"Coamo Municipio, Puerto Rico",22045
72045,"Comerío Municipio, Puerto Rico",17134
72047,"Corozal Municipio, Puerto Rico",23797
72049,"Culebra Municipio, Puerto Rico",29630
72051,"Dorado Municipio, Puerto Rico",36391
72053,"Fajardo Municipio, Puerto Rico",25563
72054,"Florida Municipio, Puerto Rico",22332
72055,"Guánica Municipio, Puerto Rico",17633
72057,"Guayama Municipio, Puerto Rico",20402
72059,"Guayanilla Municipio, Puerto Rico",23915
72061,"Guaynabo Municipio, Puerto Rico",46731
72063,"Gurabo Municipio, Puerto Rico",42216
72065,"Hatillo Municipio, Puerto Rico",28146
72067,"Hormigueros Municipio, Puerto Rico",26828
72069,"Humacao Municipio, Puerto Rico",27038
72071,"Isabela Municipio, Puerto Rico",23266
72073,"Jayuya Municipio, Puerto Rico",21796
72075,"Juana Díaz Municipio, Puerto Rico",24852
72077,"Juncos Municipio, Puerto Rico",29863
72079,"Lajas Municipio, Puerto Rico",19695
72081,"Lares Municipio, Puerto Rico",18917
72083,"Las Marías Municipio, Puerto Rico",16314
72085,"Las Piedras Municipio, Puerto Rico",25232
72087,"Loíza Municipio, Puerto Rico",24272
72089,"Luquillo Municipio, Puerto Rico",24225
72091,"Manatí Municipio, Puerto Rico",22683
72093,"Maricao Municipio, Puerto Rico",21302
72095,"Maunabo Municipio, Puerto Rico",18045
72097,"Mayagüez Municipio, Puerto Rico",18295
72099,"Moca Municipio, Puerto Rico",23586
72101,"Morovis Municipio, Puerto Rico",25003
72103,"Naguabo Municipio, Puerto Rico",23395
72105,"Naranjito Municipio, Puerto Rico",22156
72107,"Orocovis Municipio, Puerto Rico",20302
72109,"Patillas Municipio, Puerto Rico",24396
72111,"Peñuelas Municipio, Puerto Rico",22697
72113,"Ponce Municipio, Puerto Rico",19877
72115,"Quebradillas Municipio, Puerto Rico",24640
72117,"Rincón Municipio, Puerto Rico",24447
72119,"Río Grande Municipio, Puerto Rico",28943
72121,"Sabana Grande Municipio, Puerto Rico",22065
72123,"Salinas Municipio, Puerto Rico",21901
72125,"San Germán Municipio, Puerto Rico",18317
72127,"San Juan Municipio, Puerto Rico",27992
72129,"San Lorenzo Municipio, Puerto Rico",22847
72131,"San Sebastián Municipio, Puerto Rico",19920
72133,"Santa Isabel Municipio, Puerto Rico",25795
72135,"Toa Alta Municipio, Puerto Rico",35241
72137,"Toa Baja Municipio, Puerto Rico",32017
72139,"Trujillo Alto Municipio, Puerto Rico",40055
72141,"Utuado Municipio, Puerto Rico",20800
72143,"Vega Alta Municipio, Puerto Rico",25538
72145,"Vega Baja Municipio, Puerto Rico",24244
72147,"Vieques Municipio, Puerto Rico",19803
72149,"Villalba Municipio, Puerto Rico",26286
72151,"Yabucoa Municipio, Puerto Rico",22944
72153,"Yauco Municipio, Puerto Rico",24255
